id_mutation,date_mutation,longitude,latitude,num_ordre,C_QUINSEE,C_QU,C_AR,L_QU
2018-1427862,2018-01-27,2.399131,48.850619,1,7512004,80,20,Charonne
2018-1427863,2018-01-29,2.405938,48.869334,1,7512002,78,20,Saint-Fargeau
2018-1427865,2018-02-12,2.40293,48.857482,1,7512004,80,20,Charonne
2018-1427867,2018-02-01,2.408031,48.873089,1,7512002,78,20,Saint-Fargeau
2018-1427868,2018-01-19,2.404357,48.858934,1,7512004,80,20,Charonne
2018-1427869,2018-01-29,2.397016,48.874087,1,7512002,78,20,Saint-Fargeau
2018-1427871,2018-01-25,2.40389,48.854813,1,7512004,80,20,Charonne
2018-1427872,2018-02-16,2.387291,48.863834,1,7512003,79,20,Père-Lachaise
2018-1427874,2018-02-16,2.377249,48.884119,1,7511901,73,19,Villette
2018-1427875,2018-01-26,2.390548,48.858562,1,7512003,79,20,Père-Lachaise
2018-1427876,2018-02-15,2.406002,48.851603,1,7512004,80,20,Charonne
2018-1427877,2018-02-08,2.373401,48.883398,1,7511901,73,19,Villette
2018-1427878,2018-02-05,2.386485,48.868785,1,7512001,77,20,Belleville
2018-1427881,2018-02-13,2.379945,48.883503,1,7511904,76,19,Combat
2018-1427885,2018-02-12,2.396124,48.867497,1,7512003,79,20,Père-Lachaise
2018-1427890,2018-02-12,2.385581,48.875226,1,7511904,76,19,Combat
2018-1427891,2018-02-16,2.388306,48.877634,1,7511903,75,19,Amérique
2018-1427892,2018-02-06,2.374297,48.890276,1,7511901,73,19,Villette
2018-1427893,2018-02-19,2.377729,48.886414,1,7511901,73,19,Villette
2018-1427894,2018-02-16,2.394526,48.867475,1,7512003,79,20,Père-Lachaise
2018-1427895,2018-02-15,2.376816,48.891808,1,7511901,73,19,Villette
2018-1427896,2018-02-20,2.397423,48.856125,1,7512004,80,20,Charonne
2018-1427897,2018-02-09,2.386577,48.875847,1,7511904,76,19,Combat
2018-1427898,2018-01-31,2.367054,48.884787,1,7511901,73,19,Villette
2018-1427899,2018-01-24,2.403191,48.875724,1,7512002,78,20,Saint-Fargeau
2018-1427900,2018-01-23,2.39935,48.871763,1,7512002,78,20,Saint-Fargeau
2018-1427901,2018-01-29,2.406272,48.867051,1,7512002,78,20,Saint-Fargeau
2018-1427903,2018-02-15,2.405477,48.867296,1,7512002,78,20,Saint-Fargeau
2018-1427905,2018-02-08,2.38689,48.868928,1,7512001,77,20,Belleville
2018-1427908,2018-02-09,2.39548,48.856499,1,7512004,80,20,Charonne
2018-1427909,2018-02-13,2.384412,48.873421,1,7512001,77,20,Belleville
2018-1427911,2018-02-01,2.367526,48.886148,1,7511901,73,19,Villette
2018-1427912,2018-02-16,2.370725,48.893658,1,7511901,73,19,Villette
2018-1427913,2018-02-09,2.372929,48.892295,1,7511901,73,19,Villette
2018-1427914,2018-02-08,2.383873,48.894524,1,7511902,74,19,Pont-de-Flandre
2018-1427915,2018-02-16,2.399104,48.864708,1,7512003,79,20,Père-Lachaise
2018-1427915,2018-02-16,2.399104,48.864708,2,7512003,79,20,Père-Lachaise
2018-1427916,2018-02-16,2.391128,48.864722,1,7512003,79,20,Père-Lachaise
2018-1427917,2018-01-31,2.400775,48.868716,1,7512003,79,20,Père-Lachaise
2018-1427919,2018-02-07,2.392143,48.875218,1,7512001,77,20,Belleville
2018-1427922,2018-02-20,2.376017,48.889039,1,7511901,73,19,Villette
2018-1427923,2018-02-08,2.383673,48.874927,1,7511904,76,19,Combat
2018-1427924,2018-02-01,2.385002,48.867747,1,7512001,77,20,Belleville
2018-1427925,2018-02-22,2.400544,48.861997,1,7512003,79,20,Père-Lachaise
2018-1427926,2018-02-23,2.401032,48.863075,1,7512003,79,20,Père-Lachaise
2018-1427927,2018-02-15,2.374471,48.894044,1,7511902,74,19,Pont-de-Flandre
2018-1427928,2018-02-08,2.38199,48.874405,1,7511904,76,19,Combat
2018-1427929,2018-02-02,2.372322,48.886413,1,7511901,73,19,Villette
2018-1427930,2018-02-12,2.382792,48.873659,1,7511904,76,19,Combat
2018-1427931,2018-02-09,2.403191,48.875724,1,7512002,78,20,Saint-Fargeau
2018-1427933,2018-02-12,2.403191,48.875724,1,7512002,78,20,Saint-Fargeau
2018-1427934,2018-01-26,2.404664,48.851027,1,7512004,80,20,Charonne
2018-1427935,2018-02-14,2.381148,48.872959,1,7512001,77,20,Belleville
2018-1427936,2018-01-30,2.374327,48.888132,1,7511901,73,19,Villette
2018-1427937,2018-02-06,2.382923,48.888432,1,7511901,73,19,Villette
2018-1427938,2018-02-15,2.399369,48.869973,1,7512003,79,20,Père-Lachaise
2018-1427939,2018-02-12,2.381469,48.888674,1,7511901,73,19,Villette
2018-1427941,2018-02-12,2.405764,48.851105,1,7512004,80,20,Charonne
2018-1427943,2018-02-13,2.403709,48.877311,1,7511903,75,19,Amérique
2018-1427944,2018-02-19,2.397827,48.868629,1,7512003,79,20,Père-Lachaise
2018-1427945,2018-02-14,2.383055,48.876113,1,7511904,76,19,Combat
2018-1427946,2018-02-09,2.397876,48.866147,1,7512003,79,20,Père-Lachaise
2018-1427947,2018-02-22,2.390997,48.873769,1,7512001,77,20,Belleville
2018-1427948,2018-02-22,2.398101,48.865902,1,7512003,79,20,Père-Lachaise
2018-1427950,2018-02-14,2.37973,48.882315,1,7511904,76,19,Combat
2018-1427951,2018-02-17,2.401826,48.85838,1,7512004,80,20,Charonne
2018-1427952,2018-02-19,2.382748,48.874545,1,7511904,76,19,Combat
2018-1427953,2018-02-12,2.391447,48.86934,1,7512001,77,20,Belleville
2018-1427954,2018-02-14,2.384106,48.88563,1,7511903,75,19,Amérique
2018-1427956,2018-02-19,2.40999,48.854518,1,7512004,80,20,Charonne
2018-1427957,2018-02-06,2.388128,48.881486,1,7511903,75,19,Amérique
2018-1427958,2018-02-06,2.385002,48.867747,1,7512001,77,20,Belleville
2018-1427959,2018-02-16,2.374982,48.878945,1,7511904,76,19,Combat
2018-1427960,2018-02-13,2.395417,48.866342,1,7512003,79,20,Père-Lachaise
2018-1427961,2018-01-31,2.377119,48.888281,1,7511901,73,19,Villette
2018-1427963,2018-02-01,2.370769,48.890985,1,7511901,73,19,Villette
2018-1427965,2018-02-13,2.381388,48.872742,1,7512001,77,20,Belleville
2018-1427967,2018-02-13,2.392229,48.87118,1,7512001,77,20,Belleville
2018-1427968,2018-02-13,2.376816,48.891808,1,7511901,73,19,Villette
2018-1427969,2018-02-14,2.370725,48.893658,1,7511901,73,19,Villette
2018-1427970,2018-02-08,2.397659,48.868313,1,7512003,79,20,Père-Lachaise
2018-1427971,2018-02-19,2.400914,48.878776,1,7511903,75,19,Amérique
2018-1427972,2018-02-16,2.387178,48.874863,1,7511904,76,19,Combat
2018-1427973,2018-02-21,2.399149,48.862122,1,7512003,79,20,Père-Lachaise
2018-1427974,2018-02-13,2.391901,48.879487,1,7511903,75,19,Amérique
2018-1427977,2018-02-09,2.395793,48.870967,1,7512002,78,20,Saint-Fargeau
2018-1427978,2018-02-15,2.380059,48.885165,1,7511901,73,19,Villette
2018-1427979,2018-02-09,2.401826,48.85838,1,7512004,80,20,Charonne
2018-1427980,2018-02-22,2.381239,48.875331,1,7511904,76,19,Combat
2018-1427981,2018-02-15,2.398657,48.863337,1,7512003,79,20,Père-Lachaise
2018-1427982,2018-02-01,2.378209,48.877215,1,7511904,76,19,Combat
2018-1427983,2018-02-12,2.378004,48.884503,1,7511901,73,19,Villette
2018-1427985,2018-02-23,2.389165,48.87431,1,7512001,77,20,Belleville
2018-1427986,2018-02-20,2.400987,48.861457,1,7512003,79,20,Père-Lachaise
2018-1427987,2018-02-06,2.403709,48.877311,1,7511903,75,19,Amérique
2018-1427988,2018-02-01,2.377099,48.879179,1,7511904,76,19,Combat
2018-1427989,2018-02-13,2.402064,48.854768,1,7512004,80,20,Charonne
2018-1427990,2018-02-02,2.38083,48.870985,1,7512001,77,20,Belleville
2018-1427991,2018-02-15,2.38677,48.882874,1,7511903,75,19,Amérique
2018-1427992,2018-02-13,2.386892,48.885043,1,7511903,75,19,Amérique
2018-1427993,2018-02-20,2.381145,48.885282,1,7511904,76,19,Combat
2018-1427994,2018-02-08,2.378255,48.879214,1,7511904,76,19,Combat
2018-1427996,2018-02-05,2.386489,48.869308,1,7512001,77,20,Belleville
2018-1427997,2018-02-27,2.400689,48.867777,1,7512003,79,20,Père-Lachaise
2018-1427998,2018-02-16,2.399834,48.854587,1,7512004,80,20,Charonne
2018-1427999,2018-02-22,2.38652,48.89003,1,7511902,74,19,Pont-de-Flandre
2018-1428000,2018-02-16,2.375207,48.874511,1,7511904,76,19,Combat
2018-1428002,2018-02-20,2.392735,48.858046,1,7512003,79,20,Père-Lachaise
2018-1428003,2018-02-02,2.400775,48.868716,1,7512003,79,20,Père-Lachaise
2018-1428004,2018-02-26,2.409263,48.857182,1,7512004,80,20,Charonne
2018-1428005,2018-02-15,2.375919,48.879061,1,7511904,76,19,Combat
2018-1428006,2018-02-20,2.38567,48.874348,1,7511904,76,19,Combat
2018-1428007,2018-02-27,2.382191,48.874512,1,7511904,76,19,Combat
2018-1428009,2018-02-22,2.398035,48.871135,1,7512002,78,20,Saint-Fargeau
2018-1428010,2018-02-13,2.394878,48.870454,1,7512001,77,20,Belleville
2018-1428011,2018-02-19,2.373161,48.886801,1,7511901,73,19,Villette
2018-1428012,2018-02-23,2.396073,48.855315,1,7512004,80,20,Charonne
2018-1428013,2018-02-09,2.367054,48.884787,1,7511901,73,19,Villette
2018-1428014,2018-02-16,2.391284,48.877326,1,7511903,75,19,Amérique
2018-1428015,2018-02-15,2.398178,48.853413,1,7512004,80,20,Charonne
2018-1428015,2018-02-15,2.398178,48.853413,2,7512004,80,20,Charonne
2018-1428016,2018-02-16,2.367003,48.886366,1,7511901,73,19,Villette
2018-1428017,2018-02-16,2.405129,48.872819,1,7512002,78,20,Saint-Fargeau
2018-1428018,2018-02-27,2.379788,48.872542,1,7512001,77,20,Belleville
2018-1428020,2018-02-15,2.395151,48.880519,1,7511903,75,19,Amérique
2018-1428021,2018-02-08,2.386797,48.877219,1,7511904,76,19,Combat
2018-1428022,2018-02-27,2.398035,48.871135,1,7512002,78,20,Saint-Fargeau
2018-1428023,2018-02-28,2.398583,48.864388,1,7512003,79,20,Père-Lachaise
2018-1428025,2018-02-05,2.393613,48.86793,1,7512003,79,20,Père-Lachaise
2018-1428026,2018-02-15,2.376048,48.88494,1,7511901,73,19,Villette
2018-1428027,2018-02-05,2.396393,48.875175,1,7512002,78,20,Saint-Fargeau
2018-1428028,2018-02-22,2.37291,48.891561,1,7511901,73,19,Villette
2018-1428029,2018-02-28,2.384111,48.893313,1,7511902,74,19,Pont-de-Flandre
2018-1428030,2018-02-20,2.405379,48.85114,1,7512004,80,20,Charonne
2018-1428031,2018-02-15,2.379345,48.872397,1,7512001,77,20,Belleville
2018-1428032,2018-02-28,2.386152,48.879218,1,7511904,76,19,Combat
2018-1428033,2018-02-28,2.393861,48.880549,1,7511903,75,19,Amérique
2018-1428034,2018-02-19,2.392722,48.88748,1,7511903,75,19,Amérique
2018-1428035,2018-02-16,2.402446,48.877952,1,7511903,75,19,Amérique
2018-1428036,2018-02-05,2.375701,48.875746,1,7511904,76,19,Combat
2018-1428037,2018-02-14,2.405644,48.855418,1,7512004,80,20,Charonne
2018-1428038,2018-02-15,2.373844,48.893566,1,7511901,73,19,Villette
2018-1428039,2018-02-23,2.387962,48.886276,1,7511903,75,19,Amérique
2018-1428040,2018-02-08,2.379557,48.875057,1,7511904,76,19,Combat
2018-1428041,2018-02-26,2.400254,48.851963,1,7512004,80,20,Charonne
2018-1428042,2018-02-15,2.401191,48.873553,1,7512002,78,20,Saint-Fargeau
2018-1428043,2018-02-21,2.38827,48.863444,1,7512003,79,20,Père-Lachaise
2018-1428044,2018-02-28,2.399576,48.878162,1,7511903,75,19,Amérique
2018-1428045,2018-02-28,2.40489,48.869855,1,7512002,78,20,Saint-Fargeau
2018-1428046,2018-02-19,2.395443,48.887239,1,7511903,75,19,Amérique
2018-1428048,2018-02-27,2.403887,48.862796,1,7512003,79,20,Père-Lachaise
2018-1428049,2018-02-23,2.397486,48.853305,1,7512004,80,20,Charonne
2018-1428049,2018-02-23,2.397486,48.853305,2,7512004,80,20,Charonne
2018-1428050,2018-02-15,2.405151,48.850718,1,7512004,80,20,Charonne
2018-1428051,2018-02-09,2.373401,48.883398,1,7511901,73,19,Villette
2018-1428052,2018-02-21,2.388587,48.879279,1,7511903,75,19,Amérique
2018-1428053,2018-02-22,2.40285,48.852398,1,7512004,80,20,Charonne
2018-1428054,2018-02-23,2.388671,48.877869,1,7511903,75,19,Amérique
2018-1428055,2018-02-28,2.387109,48.877202,1,7511904,76,19,Combat
2018-1428056,2018-02-21,2.379972,48.874433,1,7511904,76,19,Combat
2018-1428057,2018-02-23,2.377122,48.892433,1,7511901,73,19,Villette
2018-1428058,2018-03-02,2.402757,48.869347,1,7512002,78,20,Saint-Fargeau
2018-1428059,2018-02-08,2.403264,48.872381,1,7512002,78,20,Saint-Fargeau
2018-1428060,2018-02-08,2.403264,48.872381,1,7512002,78,20,Saint-Fargeau
2018-1428061,2018-02-13,2.403191,48.875724,1,7512002,78,20,Saint-Fargeau
2018-1428062,2018-02-15,2.405023,48.867599,1,7512002,78,20,Saint-Fargeau
2018-1428063,2018-02-12,2.395891,48.867951,1,7512003,79,20,Père-Lachaise
2018-1428065,2018-02-28,2.382252,48.885709,1,7511904,76,19,Combat
2018-1428066,2018-02-19,2.380673,48.883189,1,7511904,76,19,Combat
2018-1428069,2018-02-12,2.390237,48.871193,1,7512001,77,20,Belleville
2018-1428070,2018-02-09,2.403749,48.850763,1,7512004,80,20,Charonne
2018-1428071,2018-02-16,2.376317,48.877789,1,7511904,76,19,Combat
2018-1428072,2018-02-14,2.388517,48.874112,1,7512001,77,20,Belleville
2018-1428073,2018-02-14,2.404827,48.863409,1,7512002,78,20,Saint-Fargeau
2018-1428074,2018-02-27,2.406448,48.860579,1,7512004,80,20,Charonne
2018-1428075,2018-02-19,2.372543,48.894109,1,7511902,74,19,Pont-de-Flandre
2018-1428076,2018-02-20,2.372572,48.882687,1,7511901,73,19,Villette
2018-1428077,2018-02-16,2.407648,48.855437,1,7512004,80,20,Charonne
2018-1428078,2018-03-07,2.375497,48.876604,1,7511904,76,19,Combat
2018-1428079,2018-03-01,2.37147,48.879643,1,7511901,73,19,Villette
2018-1428080,2018-02-23,2.382919,48.891216,1,7511902,74,19,Pont-de-Flandre
2018-1428081,2018-02-22,2.403402,48.874426,1,7512002,78,20,Saint-Fargeau
2018-1428082,2018-02-16,2.40988,48.853129,1,7512004,80,20,Charonne
2018-1428084,2018-02-19,2.376816,48.891808,1,7511901,73,19,Villette
2018-1428086,2018-02-23,2.389441,48.881886,1,7511903,75,19,Amérique
2018-1428087,2018-03-07,2.38239,48.874331,1,7511904,76,19,Combat
2018-1428088,2018-02-27,2.40442,48.872498,1,7512002,78,20,Saint-Fargeau
2018-1428089,2018-02-27,2.398742,48.870433,1,7512003,79,20,Père-Lachaise
2018-1428091,2018-02-28,2.40371,48.87414,1,7512002,78,20,Saint-Fargeau
2018-1428092,2018-02-28,2.386973,48.867811,1,7512003,79,20,Père-Lachaise
2018-1428093,2018-02-16,2.407343,48.87788,1,7511903,75,19,Amérique
2018-1428095,2018-02-28,2.376561,48.874667,1,7511904,76,19,Combat
2018-1428096,2018-02-15,2.391808,48.888012,1,7511903,75,19,Amérique
2018-1428097,2018-02-22,2.382492,48.872562,1,7512001,77,20,Belleville
2018-1428098,2018-03-02,2.401146,48.872822,1,7512002,78,20,Saint-Fargeau
2018-1428102,2018-02-13,2.381239,48.875331,1,7511904,76,19,Combat
2018-1428103,2018-02-23,2.393584,48.872228,1,7512001,77,20,Belleville
2018-1428104,2018-02-27,2.401493,48.864131,1,7512003,79,20,Père-Lachaise
2018-1428105,2018-03-01,2.399374,48.866669,1,7512003,79,20,Père-Lachaise
2018-1428106,2018-02-15,2.404449,48.872678,1,7512002,78,20,Saint-Fargeau
2018-1428109,2018-02-27,2.390756,48.878909,1,7511903,75,19,Amérique
2018-1428110,2018-02-16,2.390767,48.873178,1,7512001,77,20,Belleville
2018-1428112,2018-02-27,2.400456,48.878176,1,7511903,75,19,Amérique
2018-1428113,2018-02-23,2.378359,48.885901,1,7511901,73,19,Villette
2018-1428117,2018-02-21,2.40293,48.857482,1,7512004,80,20,Charonne
2018-1428118,2018-03-07,2.391803,48.875272,1,7512001,77,20,Belleville
2018-1428119,2018-02-23,2.382802,48.894746,1,7511902,74,19,Pont-de-Flandre
2018-1428121,2018-02-27,2.382627,48.885266,1,7511904,76,19,Combat
2018-1428123,2018-03-01,2.381177,48.891564,1,7511902,74,19,Pont-de-Flandre
2018-1428124,2018-02-15,2.385002,48.867747,1,7512001,77,20,Belleville
2018-1428125,2018-03-07,2.404858,48.871998,1,7512002,78,20,Saint-Fargeau
2018-1428126,2018-03-07,2.386392,48.877033,1,7511904,76,19,Combat
2018-1428127,2018-03-09,2.397827,48.868629,1,7512003,79,20,Père-Lachaise
2018-1428128,2018-02-23,2.396462,48.871699,1,7512002,78,20,Saint-Fargeau
2018-1428129,2018-02-27,2.386427,48.875033,1,7511904,76,19,Combat
2018-1428132,2018-03-01,2.389993,48.872288,1,7512001,77,20,Belleville
2018-1428136,2018-03-02,2.382611,48.872857,1,7512001,77,20,Belleville
2018-1428137,2018-03-01,2.389481,48.886851,1,7511903,75,19,Amérique
2018-1428138,2018-03-08,2.395571,48.87277,1,7512001,77,20,Belleville
2018-1428139,2018-02-16,2.380841,48.88514,1,7511904,76,19,Combat
2018-1428140,2018-02-28,2.372809,48.881157,1,7511901,73,19,Villette
2018-1428141,2018-03-02,2.40371,48.87414,1,7512002,78,20,Saint-Fargeau
2018-1428142,2018-02-23,2.403561,48.877884,1,7511903,75,19,Amérique
2018-1428143,2018-02-15,2.401146,48.872822,1,7512002,78,20,Saint-Fargeau
2018-1428144,2018-02-15,2.398537,48.878191,1,7511903,75,19,Amérique
2018-1428145,2018-02-28,2.372027,48.881126,1,7511901,73,19,Villette
2018-1428146,2018-03-01,2.387782,48.863627,1,7512003,79,20,Père-Lachaise
2018-1428148,2018-02-23,2.401381,48.869443,1,7512002,78,20,Saint-Fargeau
2018-1428149,2018-02-22,2.388769,48.880933,1,7511903,75,19,Amérique
2018-1428150,2018-03-02,2.388759,48.882218,1,7511903,75,19,Amérique
2018-1428151,2018-02-23,2.392165,48.884336,1,7511903,75,19,Amérique
2018-1428152,2018-02-20,2.374471,48.880343,1,7511904,76,19,Combat
2018-1428153,2018-03-02,2.375631,48.878251,1,7511904,76,19,Combat
2018-1428154,2018-03-05,2.391874,48.858362,1,7512003,79,20,Père-Lachaise
2018-1428155,2018-02-28,2.386485,48.868785,1,7512001,77,20,Belleville
2018-1428156,2018-03-09,2.401826,48.85838,1,7512004,80,20,Charonne
2018-1428158,2018-03-07,2.406076,48.863107,1,7512002,78,20,Saint-Fargeau
2018-1428159,2018-02-22,2.389072,48.881604,1,7511903,75,19,Amérique
2018-1428159,2018-02-22,2.389072,48.881604,2,7511903,75,19,Amérique
2018-1428160,2018-03-07,2.398101,48.865902,1,7512003,79,20,Père-Lachaise
2018-1428161,2018-02-22,2.400526,48.872712,1,7512002,78,20,Saint-Fargeau
2018-1428164,2018-02-28,2.390078,48.870918,1,7512001,77,20,Belleville
2018-1428165,2018-03-07,2.402341,48.862322,1,7512003,79,20,Père-Lachaise
2018-1428167,2018-03-09,2.389528,48.879914,1,7511903,75,19,Amérique
2018-1428168,2018-02-22,2.403165,48.869949,1,7512002,78,20,Saint-Fargeau
2018-1428169,2018-02-16,2.397016,48.874087,1,7512002,78,20,Saint-Fargeau
2018-1428171,2018-03-09,2.400526,48.872712,1,7512002,78,20,Saint-Fargeau
2018-1428174,2018-02-23,2.401545,48.855613,1,7512004,80,20,Charonne
2018-1428175,2018-03-05,2.399417,48.855146,1,7512004,80,20,Charonne
2018-1428176,2018-03-09,2.402637,48.853418,1,7512004,80,20,Charonne
2018-1428177,2018-03-02,2.39263,48.858132,1,7512003,79,20,Père-Lachaise
2018-1428178,2018-03-08,2.38245,48.874144,1,7511904,76,19,Combat
2018-1428179,2018-02-19,2.381148,48.872959,1,7512001,77,20,Belleville
2018-1428180,2018-03-08,2.388155,48.881432,1,7511903,75,19,Amérique
2018-1428181,2018-02-20,2.397383,48.872912,1,7512002,78,20,Saint-Fargeau
2018-1428182,2018-02-28,2.375727,48.87876,1,7511904,76,19,Combat
2018-1428183,2018-02-26,2.381457,48.890078,1,7511901,73,19,Villette
2018-1428184,2018-02-26,2.384753,48.898055,1,7511902,74,19,Pont-de-Flandre
2018-1428185,2018-02-28,2.403191,48.875724,1,7512002,78,20,Saint-Fargeau
2018-1428187,2018-03-09,2.407433,48.852722,1,7512004,80,20,Charonne
2018-1428188,2018-02-27,2.372718,48.894099,1,7511902,74,19,Pont-de-Flandre
2018-1428189,2018-02-27,2.381703,48.89376,1,7511902,74,19,Pont-de-Flandre
2018-1428193,2018-03-13,2.367311,48.885867,1,7511901,73,19,Villette
2018-1428194,2018-03-08,2.37577,48.883701,1,7511901,73,19,Villette
2018-1428195,2018-02-27,2.395443,48.887239,1,7511903,75,19,Amérique
2018-1428197,2018-03-01,2.4036,48.856812,1,7512004,80,20,Charonne
2018-1428198,2018-03-01,2.375207,48.874511,1,7511904,76,19,Combat
2018-1428199,2018-03-05,2.408195,48.85755,1,7512004,80,20,Charonne
2018-1428200,2018-02-28,2.402707,48.8485,1,7512004,80,20,Charonne
2018-1428201,2018-03-02,2.392874,48.874879,1,7512001,77,20,Belleville
2018-1428203,2018-03-08,2.401726,48.852296,1,7512004,80,20,Charonne
2018-1428205,2018-03-01,2.372554,48.882041,1,7511901,73,19,Villette
2018-1428205,2018-03-01,2.372554,48.882041,2,7511901,73,19,Villette
2018-1428206,2018-03-02,2.373528,48.892139,1,7511901,73,19,Villette
2018-1428207,2018-03-14,2.398909,48.866793,1,7512003,79,20,Père-Lachaise
2018-1428208,2018-03-02,2.406049,48.856863,1,7512004,80,20,Charonne
2018-1428209,2018-03-12,2.403264,48.872381,1,7512002,78,20,Saint-Fargeau
2018-1428211,2018-03-14,2.395038,48.872852,1,7512001,77,20,Belleville
2018-1428212,2018-03-08,2.374302,48.880996,1,7511904,76,19,Combat
2018-1428213,2018-03-09,2.381777,48.875121,1,7511904,76,19,Combat
2018-1428214,2018-03-02,2.379117,48.887083,1,7511901,73,19,Villette
2018-1428215,2018-03-13,2.398172,48.857252,1,7512003,79,20,Père-Lachaise
2018-1428216,2018-03-06,2.384526,48.883565,1,7511904,76,19,Combat
2018-1428218,2018-02-28,2.392776,48.887359,1,7511903,75,19,Amérique
2018-1428219,2018-03-02,2.385964,48.879264,1,7511904,76,19,Combat
2018-1428220,2018-03-09,2.389052,48.878113,1,7511903,75,19,Amérique
2018-1428221,2018-02-20,2.387941,48.883966,1,7511903,75,19,Amérique
2018-1428222,2018-02-26,2.381653,48.88464,1,7511904,76,19,Combat
2018-1428223,2018-03-02,2.378267,48.892523,1,7511901,73,19,Villette
2018-1428224,2018-03-02,2.389761,48.88403,1,7511903,75,19,Amérique
2018-1428225,2018-02-28,2.378693,48.884321,1,7511904,76,19,Combat
2018-1428226,2018-03-08,2.407088,48.851781,1,7512004,80,20,Charonne
2018-1428227,2018-03-14,2.3997,48.870659,1,7512002,78,20,Saint-Fargeau
2018-1428228,2018-03-15,2.400456,48.878176,1,7511903,75,19,Amérique
