,id_mutation,num_ordre,Distance_Complete,DPE_Complete,Date_dpe_Complete,DPE1,DPE2,DPE3,DPE4,DPE5,DPE6,DPE7,DPE1old,DPE2old,DPE3old,DPE4old,DPE5old,DPE6old,DPE7old
255,2018-1389520,1,14.543934858875666,1,20150916,0,0,0,0,0,0,0,1,0,0,0,0,0,0
256,2018-1389521,1,11.572660121743548,5,20171207,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257,2018-1389522,1,12.348961152764513,6,20160616,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,2018-1389523,1,20.9720985645345,5,20160627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2018-1389524,1,10.364611836915142,5,20150626,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,2018-1389525,1,20.249926379653136,5,20160915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2018-1389526,1,18.54575037649718,7,20150818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2018-1389526,2,18.54575037649718,7,20150818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2018-1389527,1,59.43060773133915,5,20170308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2018-1389528,1,14.088056807915528,4,20151022,0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,2018-1389529,1,21.598988529343792,5,20161208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2018-1389531,1,3.45008709818913,6,20171027,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,2018-1389532,1,24.37467584929026,5,20140312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2018-1389534,1,19.167342882931305,6,20170502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2018-1389535,1,3.7832674147318195,4,20171103,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270,2018-1389537,1,15.209803791451353,5,20171204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2018-1389538,1,14.121312226932371,7,20161007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,2018-1389542,1,23.08625916552789,7,20171120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2018-1389543,1,20.103448496873046,4,20170507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2018-1389544,1,12.230621902273615,7,20141211,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,2018-1389545,1,15.812112725274817,5,20170628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2018-1389546,1,15.812112725274817,5,20170628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2018-1389549,1,13.825242806566056,3,20160206,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,2018-1389553,1,17.82427019165911,3,20180226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2018-1389554,1,32.34000796155125,5,20130712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2018-1389555,1,11.308997964743462,5,20171020,0,0,0,0,0,0,0,0,0,0,0,1,0,0
281,2018-1389556,1,7.368630465310279,4,20150225,0,0,0,0,0,0,0,0,0,0,1,0,0,0
282,2018-1389557,1,23.347280352230655,4,20150321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2018-1389558,1,24.349234460457996,7,20151116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2018-1389558,2,24.349234460457996,7,20151116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2018-1389558,3,24.349234460457996,7,20151116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2018-1389559,1,27.592244338464187,1,20170904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2018-1389560,1,9.491635012923552,2,20160905,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288,2018-1389561,1,23.750133415388266,6,20150916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2018-1389562,1,13.084219528650163,7,20151014,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,2018-1389563,1,28.88266325130767,5,20140407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2018-1389564,1,17.864443081258337,4,20161215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2018-1389566,1,45.92745527650487,5,20150928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2018-1389568,1,29.803163318981166,4,20171204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2018-1389569,1,31.784055130502356,4,20160620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2018-1389571,1,16.03495052639323,2,20160530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2018-1389572,1,21.58954112503721,4,20180205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2018-1389574,1,22.94369436891437,1,20130924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2018-1389575,1,6.0798314882070965,5,20160222,0,0,0,0,0,0,0,0,0,0,0,1,0,0
299,2018-1389576,1,16.334125678675314,1,20171122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2018-1389577,1,12.255468042896826,5,20171121,0,0,0,0,0,0,0,0,0,0,0,1,0,0
301,2018-1389578,1,17.315526971297146,4,20171026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2018-1389579,1,7.368553236159331,4,20180129,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303,2018-1389581,1,9.375350110919895,7,20170828,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,2018-1389584,1,9.322192355070355,5,20170420,0,0,0,0,0,0,0,0,0,0,0,1,0,0
305,2018-1389585,1,33.252714466847976,5,20170711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2018-1389586,1,30.00198018889829,6,20180118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2018-1389587,1,13.33425985836812,4,20170310,0,0,0,0,0,0,0,0,0,0,1,0,0,0
308,2018-1389590,1,14.795190987853418,5,20170921,0,0,0,0,0,0,0,0,0,0,0,1,0,0
309,2018-1389591,1,13.943088000922376,7,20130705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,2018-1389592,1,39.06179250579138,1,20180104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2018-1389593,1,15.885453260388052,7,20150112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2018-1389594,1,19.3962570306196,4,20171127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2018-1389595,1,28.498951098718724,5,20180129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2018-1389596,1,18.97218001191048,7,20141201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2018-1389597,1,7.543685754633019,7,20160630,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,2018-1389598,1,22.96528400724427,1,20160222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2018-1389599,1,19.028520683849187,6,20140716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2018-1389600,1,24.187032714881603,4,20171222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2018-1389601,1,11.359816878340514,6,20170425,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,2018-1389602,1,25.812091853529523,3,20171111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2018-1389605,1,23.198660514620258,6,20160427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2018-1389606,1,25.16885206463975,6,20140814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2018-1389607,1,4.450231754331946,4,20170407,0,0,0,0,0,0,0,0,0,0,1,0,0,0
324,2018-1389608,1,59.43060773133915,5,20170308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2018-1389609,1,27.5009672599276,4,20140410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2018-1389610,1,16.34990249433876,6,20171214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2018-1389612,1,49.020352040550335,4,20180221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2018-1389614,1,16.14444855138337,5,20171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2018-1389616,1,43.1940419205788,5,20140519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2018-1389617,1,10.366896385677952,5,20160303,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,2018-1389618,1,16.768496689393146,4,20170111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2018-1389620,1,24.187032714881603,4,20171222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2018-1389623,1,12.001015737939271,4,20160615,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,2018-1389624,1,20.38212782404211,4,20171004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2018-1389625,1,34.01428645280847,3,20170117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2018-1389626,1,11.580740989013007,4,20170610,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337,2018-1389627,1,7.2315995028677555,5,20171215,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338,2018-1389629,1,9.09979116772344,4,20150626,0,0,0,0,0,0,0,0,0,0,1,0,0,0
339,2018-1389630,1,38.17772052354121,4,20180119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2018-1389631,1,15.181614379792133,5,20150603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2018-1389632,1,3.9870572206580306,7,20171124,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,2018-1389633,1,28.397523378640674,5,20160303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2018-1389634,1,21.248951438887257,4,20140408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2018-1389636,1,22.839862760062903,3,20170712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2018-1389637,1,12.255468042896826,5,20171121,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,2018-1389639,1,22.556535111982647,6,20180131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2018-1389640,1,19.016408061842995,7,20161012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2018-1389641,1,9.999420951258738,2,20140716,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,2018-1389643,1,11.119581521297963,4,20160707,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,2018-1389644,1,18.63421043791184,6,20180309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2018-1389645,1,31.784055130502356,4,20160620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2018-1389646,1,18.194917349133007,3,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2018-1389647,1,6.20069913306328,3,20180109,0,0,0,0,0,0,0,0,0,1,0,0,0,0
354,2018-1389648,1,23.810015912103392,4,20140620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2018-1389648,2,23.810015912103392,4,20140620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2018-1389649,1,9.592825321403176,5,20180326,0,0,0,0,0,0,0,0,0,0,0,1,0,0
357,2018-1389650,1,14.792700219099475,2,20180207,0,0,0,0,0,0,0,0,1,0,0,0,0,0
358,2018-1389651,1,10.098118976527857,5,20171024,0,0,0,0,0,0,0,0,0,0,0,1,0,0
359,2018-1389652,1,12.493180077119751,6,20140218,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,2018-1389653,1,16.09150856560529,6,20141202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2018-1389657,1,21.532997672573174,4,20170706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2018-1389659,1,35.8024779520854,5,20170713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2018-1389660,1,12.98369655404663,3,20161227,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,2018-1389661,1,88.35093926364068,1,20180215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2018-1389663,1,24.75993898758041,5,20180320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2018-1389665,1,10.686255848922418,1,20171027,0,0,0,0,0,0,0,1,0,0,0,0,0,0
367,2018-1389666,1,20.884495508683592,5,20170804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2018-1389667,1,12.435303280552404,6,20170411,0,0,0,0,0,0,0,0,0,0,0,0,1,0
369,2018-1389669,1,27.990015110184334,4,20180207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2018-1389670,1,18.857065250279778,4,20171206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2018-1389671,1,20.843848319640642,7,20170727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2018-1389672,1,41.06288785930531,1,20170826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2018-1389675,1,6.749050736995045,7,20171006,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,2018-1389677,1,19.00696963642213,4,20160615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2018-1389678,1,26.75393441022861,5,20160323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2018-1389679,1,18.857210746055117,6,20170421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2018-1389680,1,14.363899515693063,1,20180131,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,2018-1389681,1,59.43060773133915,5,20170308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2018-1389682,1,28.359376201241325,4,20140220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2018-1389683,1,27.888335953310435,6,20140226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2018-1389684,1,16.924418277331792,4,20171017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2018-1389686,1,18.680301112522802,7,20180115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2018-1389687,1,13.599950421408478,2,20170630,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,2018-1389689,1,22.873143014830703,5,20171106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2018-1389693,1,18.88747355207367,3,20171018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2018-1389694,1,27.689686956129837,4,20171202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2018-1389696,1,65.17285157558753,6,20161017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2018-1389697,1,65.17285157558753,6,20161017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2018-1389699,1,19.81483922940436,3,20150606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2018-1389700,1,12.815855073341826,5,20180130,0,0,0,0,0,0,0,0,0,0,0,1,0,0
391,2018-1389700,2,12.815855073341826,5,20180130,0,0,0,0,0,0,0,0,0,0,0,1,0,0
392,2018-1389701,1,16.30890251158591,5,20171122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2018-1389702,1,8.556582745073703,3,20140315,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394,2018-1389705,1,12.479463733924904,6,20170425,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,2018-1389706,1,7.3224324842799575,1,20171004,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396,2018-1389708,1,11.359174381979853,7,20170126,0,0,0,0,0,0,0,0,0,0,0,0,0,1
397,2018-1389710,1,23.373900801330127,5,20170227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2018-1389711,1,28.896996451818993,4,20170718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2018-1389714,1,19.167342882931305,6,20170502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2018-1389716,1,18.322109088691523,5,20170206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2018-1389716,2,18.322109088691523,5,20170206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2018-1389718,1,15.159650799091613,4,20160326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2018-1389719,1,26.847122856066495,4,20171123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2018-1389720,1,27.21676203659959,4,20171028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2018-1389724,1,8.291826126909951,4,20180129,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,2018-1389725,1,12.152562185333583,6,20170803,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,2018-1389726,1,31.445987426144477,3,20180404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2018-1389727,1,31.287125275053928,6,20160307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2018-1389728,1,16.768496689393146,4,20170111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2018-1389729,1,26.691971970010925,4,20171108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2018-1389730,1,18.028099549586592,3,20150626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2018-1389731,1,10.87839846785806,4,20140109,0,0,0,0,0,0,0,0,0,0,1,0,0,0
413,2018-1389735,1,11.683140690785331,5,20170722,0,0,0,0,0,0,0,0,0,0,0,1,0,0
414,2018-1389736,1,25.511174983049997,4,20160510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2018-1389738,1,4.179134402479006,5,20180328,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,2018-1389741,1,11.99925067923148,3,20161215,0,0,0,0,0,0,0,0,0,1,0,0,0,0
417,2018-1389744,1,12.716304782102076,4,20170719,0,0,0,0,0,0,0,0,0,0,1,0,0,0
418,2018-1389745,1,20.120721360903907,3,20161003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2018-1389746,1,14.271387832939416,5,20141221,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420,2018-1389747,1,35.46405617966035,5,20161122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2018-1389748,1,22.575021365947645,4,20171228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2018-1389749,1,6.20069913306328,3,20180109,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423,2018-1389752,1,16.14444855138337,5,20171006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2018-1389753,1,12.153556246239845,7,20150609,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,2018-1389754,1,26.673075982545434,4,20170822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2018-1389758,1,26.073919720194937,4,20140121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2018-1389759,1,22.42076121713417,5,20141205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2018-1389761,1,22.42076121713417,5,20141205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2018-1389763,1,18.284952663101432,4,20180323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2018-1389765,1,21.656304250097918,4,20171011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2018-1389767,1,35.43941315680055,6,20180205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2018-1389768,1,18.651139302511325,3,20171127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2018-1389770,1,33.52420941356606,5,20170428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2018-1389771,1,12.736912684351628,5,20150903,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435,2018-1389771,2,16.81531680478049,3,20150701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2018-1389772,1,8.838922572660683,1,20150901,0,0,0,0,0,0,0,1,0,0,0,0,0,0
437,2018-1389773,1,12.019010256738722,4,20171106,0,0,0,0,0,0,0,0,0,0,1,0,0,0
438,2018-1389774,1,10.500419987700662,5,20170906,0,0,0,0,0,0,0,0,0,0,0,1,0,0
439,2018-1389774,2,10.500419987700662,5,20170906,0,0,0,0,0,0,0,0,0,0,0,1,0,0
440,2018-1389775,1,7.800529082387572,5,20160215,0,0,0,0,0,0,0,0,0,0,0,1,0,0
441,2018-1389776,1,24.780259425116046,4,20140314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2018-1389777,1,16.065252091436502,4,20171215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2018-1389778,1,26.561477320524855,6,20150904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2018-1389779,1,38.56479303267998,4,20180227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2018-1389780,1,13.704211888121963,5,20170213,0,0,0,0,0,0,0,0,0,0,0,1,0,0
446,2018-1389781,1,21.371193300916442,5,20151214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2018-1389783,1,10.242928648600857,6,20161013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448,2018-1389784,1,41.87378669700269,4,20180310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2018-1389785,1,31.18106037851753,4,20180221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2018-1389786,1,41.652668895143016,4,20160712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2018-1389787,1,30.149921539006638,4,20171207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2018-1389790,1,26.847122856066495,4,20171123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2018-1389792,1,14.236539271071777,1,20140505,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454,2018-1389794,1,13.349863590885336,4,20171122,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455,2018-1389796,1,26.847122856066495,4,20171123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2018-1389797,1,7.344149789511772,3,20161119,0,0,0,0,0,0,0,0,0,1,0,0,0,0
457,2018-1389798,1,30.85618461693126,5,20171121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2018-1389800,1,39.49295138079001,3,20180117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2018-1389801,1,28.85043947728092,4,20150902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2018-1389803,1,21.42920816685909,1,20140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2018-1389805,1,17.344433608302978,7,20180216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2018-1389806,1,17.55286570256354,4,20150216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2018-1389807,1,37.01494593493314,6,20171114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2018-1389808,1,14.119274515761637,4,20170511,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465,2018-1389811,1,19.472885996428815,1,20170822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2018-1389812,1,12.744916208675779,5,20160818,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467,2018-1389813,1,21.264992306016392,7,20180215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2018-1389815,1,28.896996451818993,4,20170718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2018-1389816,1,8.206664440033768,5,20170911,0,0,0,0,0,0,0,0,0,0,0,1,0,0
470,2018-1389817,1,22.607368572932934,5,20130712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2018-1389818,1,32.901838843333095,6,20170224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2018-1389821,1,9.507327461455688,5,20160115,0,0,0,0,0,0,0,0,0,0,0,1,0,0
473,2018-1389824,1,2.7777976846336943,4,20130913,0,0,0,0,0,0,0,0,0,0,1,0,0,0
474,2018-1389825,1,28.397523378640674,5,20160303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2018-1389827,1,11.264192263624624,7,20170418,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,2018-1389831,1,18.932944601213563,4,20171128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2018-1389834,1,14.02381398300841,4,20170126,0,0,0,0,0,0,0,0,0,0,1,0,0,0
478,2018-1389835,1,14.02381398300841,4,20170126,0,0,0,0,0,0,0,0,0,0,1,0,0,0
479,2018-1389839,1,11.686888659630213,4,20150124,0,0,0,0,0,0,0,0,0,0,1,0,0,0
480,2018-1389841,1,7.453467566376827,3,20170612,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,2018-1389841,2,7.453467566376827,3,20170612,0,0,0,0,0,0,0,0,0,1,0,0,0,0
482,2018-1389844,1,18.543817247370963,4,20170731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2018-1389845,1,35.839852008328094,4,20170915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2018-1389846,1,8.14871321881303,4,20140530,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,2018-1389847,1,18.626112385918958,6,20130910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2018-1389848,1,14.363899515693063,1,20180131,0,0,0,0,0,0,0,1,0,0,0,0,0,0
487,2018-1389849,1,17.62357068077821,4,20160411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2018-1389850,1,14.107163899517522,5,20140828,0,0,0,0,0,0,0,0,0,0,0,1,0,0
489,2018-1389853,1,16.0924764895458,5,20170626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2018-1389854,1,13.689562741296045,4,20171009,0,0,0,0,0,0,0,0,0,0,1,0,0,0
491,2018-1389855,1,13.425101716559125,7,20170425,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,2018-1389856,1,13.425101716559125,7,20170425,0,0,0,0,0,0,0,0,0,0,0,0,0,1
493,2018-1389857,1,22.510934750041844,5,20170907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2018-1389858,1,20.175145200719715,6,20150123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2018-1389859,1,19.3517178886957,3,20170419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2018-1389861,1,22.50325732849125,7,20150706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2018-1389862,1,11.790444495065957,7,20150203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,2018-1389863,1,14.37997114478659,6,20171109,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,2018-1389864,1,21.83450187940444,6,20150317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2018-1389865,1,12.031372195296392,6,20180313,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501,2018-1389866,1,15.125505925237526,5,20180111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2018-1389867,1,59.43060773133915,5,20180315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2018-1389870,1,22.395321018207266,6,20170904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2018-1389872,1,19.07973748369057,3,20160525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2018-1389873,1,41.652668895143016,4,20160712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2018-1389874,1,20.844729017002024,5,20180207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2018-1389875,1,16.437871610542363,5,20150522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2018-1389880,1,14.661635645079487,3,20140712,0,0,0,0,0,0,0,0,0,1,0,0,0,0
509,2018-1389881,1,8.24334750727414,5,20150902,0,0,0,0,0,0,0,0,0,0,0,1,0,0
510,2018-1389882,1,15.457825066268331,4,20151020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2018-1389884,1,22.220130854120537,4,20180129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2018-1389887,1,11.650650175566676,5,20170609,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,2018-1389888,1,20.303424280374983,5,20150526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2018-1389888,2,20.303424280374983,5,20150526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2018-1389889,1,25.097089296969195,5,20180131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
